workerid,proliferate.condition,ah_response,item,object,predicate,prior_condition,prior_fact,prior_rating,question_order,response,rt,slide_number_in_experiment,speaker_response,text,trigger,trigger_class,utterance,error
635,condition1,0.84,zoe,,think,high_prob,Zoe is a math major,0.745971223021583,speaker_first,,8759,23,0.55,,think_pos,Critical,"<font color=""red"">Michelle</font> thinks that Zoe calculated the tip.",
635,condition1,,josie,,Polar,low_prob,Josie doesn't have a passport,0.117286821705426,speaker_first,,23071,24,0.99,,bare_neg,Critical,Josie didn't go on vacation to France.,
635,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,speaker_first,,2608,25,0.96,,MC,Filler,Ann dances ballet.,
635,condition1,0.79,tony,,know,low_prob,Tony has been sober for 20 years,0.2196,speaker_first,,38076,26,0.64,,know_neg,Critical,"<font color=""red"">Melissa</font> knows that Tony didn't have a drink last night.",
635,condition1,,kids,,MC,neutral,Many children like ice cream,0,speaker_first,,7246,27,0.99,,MC,Filler,Jack was playing outside with the kids.,
635,condition1,0.83,mary,,inform,high_prob,Mary is taking a prenatal yoga class,0.815167785234899,speaker_first,,8944,28,0.63,,inform_pos,Control,"<font color=""red"">Ronald</font> informed Sam that Mary is pregnant.",
635,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,speaker_first,,6781,29,0.96,,MC,Filler,Carl's kids were in the garage.,
643,condition1,,,Barbara,,,,,,Barbara,0,1,,bot_check,,,,
643,condition1,,hat,,MC,neutral,Hats are worn on the head,0,ah_first,,9688,4,1,,MC,Filler,Samantha has a new hat.,
643,condition1,0.86,frank,,think,high_prob,Frank has always wanted a pet,0.67972027972028,ah_first,,12044,5,0.53,,think_pos,Critical,"<font color=""red"">Sharon</font> thinks that Frank got a cat.",
643,condition1,0.98,sophia,,say,high_prob,Sophia is a hipster,0.634248366013072,ah_first,,11372,6,0.66,,say_neg,Control,"<font color=""red"">Melissa</font> said that Sophia didn't get a tattoo.",
643,condition1,0.99,tony,,inform,low_prob,Tony has been sober for 20 years,0.2196,ah_first,,13627,7,0.9,,inform_pos,Control,"<font color=""red"">Rebecca</font> informed Sam that Tony had a drink last night.",
643,condition1,,olivia,,Polar,high_prob,Olivia works the third shift,0.664776119402985,ah_first,,4072,8,0.98,,bare_pos,Critical,Olivia sleeps until noon.,
643,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,ah_first,,3074,9,0.98,,MC,Filler,This pizza has mushrooms on it.,
643,condition1,0.97,julian,,think,high_prob,Julian is Cuban,0.599493670886076,ah_first,,7708,10,0.68,,think_neg,Critical,"<font color=""red"">Jacob</font> thinks that Julian doesn't dance salsa.",
643,condition1,0.98,josh,,know,low_prob,Josh is a 75-year old man,0.236917293233083,ah_first,,8258,11,0.9,,know_neg,Critical,"<font color=""red"">Michelle</font> knows that Josh didn't learn to ride a bike yesterday.",
643,condition1,1,mia,,know,high_prob,Mia is a college student,0.579022556390977,ah_first,,5155,12,0.81,,know_neg,Critical,"<font color=""red"">Laura</font> knows that Mia didn't drink 2 cocktails last night.",
643,condition1,0.99,emily,,inform,low_prob,Emily never has any money,0.151655629139073,ah_first,,4672,13,0.76,,inform_neg,Control,"<font color=""red"">Timothy</font> informed Sam that Emily didn't buy a car yesterday.",
643,condition1,,kids,,MC,neutral,Many children like ice cream,0,ah_first,,2206,14,0.99,,MC,Filler,Jack was playing outside with the kids.,
643,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,4640,15,0.98,,MC,Filler,Carl's kids were in the garage.,
643,condition1,0.98,jackson,,think,low_prob,Jackson is obese,0.186013986013986,ah_first,,7338,16,0.65,,think_neg,Critical,"<font color=""red"">Stephanie</font> thinks that Jackson didn't run 10 miles.",
643,condition1,1,charley,,inform,high_prob,Charley lives in Mexico,0.804632352941177,ah_first,,11375,17,0.97,,inform_pos,Control,"<font color=""red"">Jason</font> informed Sam that Charley speaks Spanish.",
643,condition1,,grace,,Polar,low_prob,Grace hates her sister,0.24777027027027,ah_first,,2509,18,0.96,,bare_pos,Critical,Grace visited her sister.,
643,condition1,0.99,emma,,say,low_prob,Emma is in first grade,0.323098591549296,ah_first,,7850,19,0.94,,say_neg,Control,"<font color=""red"">Jonathan</font> said that Emma didn't study on Saturday morning.",
643,condition1,0.98,josie,,say,low_prob,Josie doesn't have a passport,0.117286821705426,ah_first,,5371,20,0.84,,say_pos,Control,"<font color=""red"">Ronald</font> said that Josie went on vacation to France.",
643,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,2329,21,0.99,,MC,Filler,These muffins have blueberries in them.,
643,condition1,0.98,zoe,,know,high_prob,Zoe is a math major,0.745971223021583,ah_first,,5806,22,0.9,,know_pos,Critical,"<font color=""red"">Emily</font> knows that Zoe calculated the tip.",
643,condition1,,danny,,Polar,high_prob,Danny loves cake,0.697062937062937,ah_first,,2814,23,0.99,,bare_neg,Critical,Danny didn't eat the last cupcake.,
643,condition1,0.81,isabella,,think,low_prob,Isabella is a vegetarian,0.125813953488372,ah_first,,10485,24,0.57,,think_pos,Critical,"<font color=""red"">Ryan</font> thinks that Isabella ate a steak on Sunday.",
643,condition1,0.99,mary,,inform,high_prob,Mary is taking a prenatal yoga class,0.815167785234899,ah_first,,7344,25,0.86,,inform_neg,Control,"<font color=""red"">Shirley</font> informed Sam that Mary isn't pregnant.",
643,condition1,,jayden,,Polar,low_prob,Jayden doesn't have a driver's license,0.1756,ah_first,,4562,26,0.96,,bare_neg,Critical,Jayden didn't rent a car.,
643,condition1,0.86,jon,,say,high_prob,Jon lives 2 blocks away from work,0.7559375,ah_first,,7286,27,0.84,,say_pos,Control,"<font color=""red"">Jeffrey</font> said that Jon walks to work.",
643,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,ah_first,,2086,28,0.98,,MC,Filler,Ann dances ballet.,
643,condition1,0.97,owen,,know,low_prob,Owen lives in New Orleans,0.279503546099291,ah_first,,6334,29,0.78,,know_pos,Critical,"<font color=""red"">Brandon</font> knows that Owen shoveled snow last winter.",
934,condition1,,,Jessica,,,,,,jessica,0,1,,bot_check,,,,
934,condition1,0.03,frank,,inform,low_prob,Frank is allergic to cats,0.16965034965035,ah_first,,38605,4,0.97,,inform_neg,Control,"<font color=""red"">Jeffrey</font> informed Sam that Frank didn't get a cat.",
934,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,19277,5,0.94,,MC,Filler,Carl's kids were in the garage.,
934,condition1,0.69,charley,,think,low_prob,Charley lives in Korea,0.277066666666667,ah_first,,31906,6,0.58,,think_pos,Critical,"<font color=""red"">Melissa</font> thinks that Charley speaks Spanish.",
934,condition1,0.98,owen,,say,low_prob,Owen lives in New Orleans,0.279503546099291,ah_first,,34540,7,0.53,,say_pos,Control,"<font color=""red"">Sharon</font> said that Owen shoveled snow last winter.",
934,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,ah_first,,8139,8,0.99,,MC,Filler,This pizza has mushrooms on it.,
934,condition1,0.8,jon,,think,high_prob,Jon lives 2 blocks away from work,0.7559375,ah_first,,22738,9,0.53,,think_neg,Critical,"<font color=""red"">Nicholas</font> thinks that Jon doesn't walk to work.",
934,condition1,,josie,,Polar,low_prob,Josie doesn't have a passport,0.117286821705426,ah_first,,10380,10,0.99,,bare_pos,Critical,Josie went on vacation to France.,
934,condition1,0.88,zoe,,say,high_prob,Zoe is a math major,0.745971223021583,ah_first,,32598,11,0.61,,say_neg,Control,"<font color=""red"">Deborah</font> said that Zoe didn't calculate the tip.",
934,condition1,0.91,danny,,inform,low_prob,Danny is a diabetic,0.27993006993007,ah_first,,29672,12,0.81,,inform_pos,Control,"<font color=""red"">Rebecca</font> informed Sam that Danny ate the last cupcake.",
934,condition1,0.93,emma,,know,high_prob,Emma is in law school,0.680763888888889,ah_first,,43568,13,0.67,,know_pos,Critical,"<font color=""red"">Shirley</font> knows that Emma studied on Saturday morning.",
934,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,ah_first,,10156,14,0.98,,MC,Filler,Ann dances ballet.,
934,condition1,0.81,mary,,think,low_prob,Mary is a middle school student,0.225401459854015,ah_first,,22203,15,0.49,,think_neg,Critical,"<font color=""red"">Eric</font> thinks that Mary isn't pregnant.",
934,condition1,,emily,,Polar,low_prob,Emily never has any money,0.151655629139073,ah_first,,13081,16,1,,bare_neg,Critical,Emily didn't buy a car yesterday.,
934,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,17261,17,0.99,,MC,Filler,These muffins have blueberries in them.,
934,condition1,0.97,olivia,,say,high_prob,Olivia works the third shift,0.664776119402985,ah_first,,215087,18,0.6,,say_pos,Control,"<font color=""red"">Ryan</font> said that Olivia sleeps until noon.",
934,condition1,,kids,,MC,neutral,Many children like ice cream,0,ah_first,,17190,19,0.84,,MC,Filler,Jack was playing outside with the kids.,
934,condition1,0.88,jayden,,know,low_prob,Jayden doesn't have a driver's license,0.1756,ah_first,,53018,20,0.8,,know_pos,Critical,"<font color=""red"">Brandon</font> knows that Jayden rented a car.",
934,condition1,0.96,grace,,say,low_prob,Grace hates her sister,0.24777027027027,ah_first,,68622,21,0.67,,say_neg,Control,"<font color=""red"">Amanda</font> said that Grace didn't visit her sister.",
934,condition1,0.97,tony,,know,low_prob,Tony has been sober for 20 years,0.2196,ah_first,,25827,22,0.48,,know_neg,Critical,"<font color=""red"">Ronald</font> knows that Tony didn't have a drink last night.",
934,condition1,0.99,julian,,inform,high_prob,Julian is Cuban,0.599493670886076,ah_first,,33946,23,0.6,,inform_pos,Control,"<font color=""red"">Michelle</font> informed Sam that Julian dances salsa.",
934,condition1,0.93,sophia,,know,high_prob,Sophia is a hipster,0.634248366013072,ah_first,,34365,24,0.68,,know_neg,Critical,"<font color=""red"">Laura</font> knows that Sophia didn't get a tattoo.",
934,condition1,,jackson,,Polar,high_prob,Jackson is training for a marathon,0.774965034965035,ah_first,,7232,25,0.99,,bare_neg,Critical,Jackson didn't run 10 miles.,
934,condition1,,isabella,,Polar,high_prob,Isabella is from Argentina,0.517707006369427,ah_first,,10865,26,0.97,,bare_pos,Critical,Isabella ate a steak on Sunday.,
934,condition1,0.97,josh,,think,high_prob,Josh is a 5-year old boy,0.544575163398693,ah_first,,18861,27,0.68,,think_pos,Critical,"<font color=""red"">Stephanie</font> thinks that Josh learned to ride a bike yesterday.",
934,condition1,,hat,,MC,neutral,Hats are worn on the head,0,ah_first,,6379,28,0.99,,MC,Filler,Samantha has a new hat.,
934,condition1,1,mia,,inform,high_prob,Mia is a college student,0.579022556390977,ah_first,,18867,29,0.57,,inform_neg,Control,"<font color=""red"">Timothy</font> informed Sam that Mia didn't drink 2 cocktails last night.",
864,condition1,,,Margaret,,,,,,Margaret,0,1,,bot_check,,,,
864,condition1,0.96,tony,,inform,low_prob,Tony has been sober for 20 years,0.2196,ah_first,,37411,4,0.96,,inform_neg,Control,"<font color=""red"">Sharon</font> informed Sam that Tony didn't have a drink last night.",
864,condition1,0.67,julian,,think,high_prob,Julian is Cuban,0.599493670886076,ah_first,,34072,5,0.43,,think_neg,Critical,"<font color=""red"">Jacob</font> thinks that Julian doesn't dance salsa.",
864,condition1,,muffins,,MC,neutral,Muffins are sold at the bakery,0,ah_first,,24343,6,0.96,,MC,Filler,These muffins have blueberries in them.,
864,condition1,0.91,zoe,,think,high_prob,Zoe is a math major,0.745971223021583,ah_first,,36448,7,0.59,,think_pos,Critical,"<font color=""red"">Michelle</font> thinks that Zoe calculated the tip.",
864,condition1,,hat,,MC,neutral,Hats are worn on the head,0,ah_first,,16440,8,0.98,,MC,Filler,Samantha has a new hat.,
864,condition1,0.58,sophia,,say,low_prob,Sophia is a high end fashion model,0.415413533834586,ah_first,,35919,9,0.35,,say_pos,Control,"<font color=""red"">Melissa</font> said that Sophia got a tattoo.",
864,condition1,0.78,josh,,say,high_prob,Josh is a 5-year old boy,0.544575163398693,ah_first,,35047,10,0.55,,say_neg,Control,"<font color=""red"">Amanda</font> said that Josh didn't learn to ride a bike yesterday.",
864,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,14248,11,0.96,,MC,Filler,Carl's kids were in the garage.,
864,condition1,0.97,josie,,know,high_prob,Josie loves France,0.73343949044586,ah_first,,27432,12,0.95,,know_pos,Critical,"<font color=""red"">Rebecca</font> knows that Josie went on vacation to France.",
864,condition1,,kids,,MC,neutral,Many children like ice cream,0,ah_first,,6864,13,0.98,,MC,Filler,Jack was playing outside with the kids.,
864,condition1,0.95,danny,,know,low_prob,Danny is a diabetic,0.27993006993007,ah_first,,30080,14,0.49,,know_pos,Critical,"<font color=""red"">Eric</font> knows that Danny ate the last cupcake.",
864,condition1,,emma,,Polar,high_prob,Emma is in law school,0.680763888888889,ah_first,,22848,15,0.96,,bare_neg,Critical,Emma didn't study on Saturday morning.,
864,condition1,0.43,mary,,think,low_prob,Mary is a middle school student,0.225401459854015,ah_first,,24359,16,0.24,,think_pos,Critical,"<font color=""red"">Gary</font> thinks that Mary is pregnant.",
864,condition1,,ballet,,MC,neutral,Ballet is a type of dance,0,ah_first,,6929,17,0.93,,MC,Filler,Ann dances ballet.,
864,condition1,0.69,emily,,know,high_prob,Emily has been saving for a year,0.561555555555556,ah_first,,40183,18,0.44,,know_neg,Critical,"<font color=""red"">Deborah</font> knows that Emily didn't buy a car yesterday.",
864,condition1,0.84,owen,,inform,low_prob,Owen lives in New Orleans,0.279503546099291,ah_first,,27687,19,0.33,,inform_pos,Control,"<font color=""red"">Laura</font> informed Sam that Owen shoveled snow last winter.",
864,condition1,0.89,grace,,say,low_prob,Grace hates her sister,0.24777027027027,ah_first,,28616,20,0.87,,say_neg,Control,"<font color=""red"">Ryan</font> said that Grace didn't visit her sister.",
864,condition1,0.5,jon,,inform,high_prob,Jon lives 2 blocks away from work,0.7559375,ah_first,,23143,21,0.2,,inform_neg,Control,"<font color=""red"">Brandon</font> informed Sam that Jon doesn't walk to work.",
864,condition1,,pizza,,MC,neutral,Pizza is sold at the pizzeria,0,ah_first,,20577,22,0.96,,MC,Filler,This pizza has mushrooms on it.,
864,condition1,,isabella,,Polar,high_prob,Isabella is from Argentina,0.517707006369427,ah_first,,16679,23,0.97,,bare_pos,Critical,Isabella ate a steak on Sunday.,
864,condition1,0.35,mia,,think,low_prob,Mia is a nun,0.224901960784314,ah_first,,21191,24,0.21,,think_neg,Critical,"<font color=""red"">Ronald</font> thinks that Mia didn't drink 2 cocktails last night.",
864,condition1,,frank,,Polar,low_prob,Frank is allergic to cats,0.16965034965035,ah_first,,12008,25,0.94,,bare_neg,Critical,Frank didn't get a cat.,
864,condition1,0.94,jayden,,say,high_prob,Jayden's car is in the shop,0.687794117647059,ah_first,,29296,26,0.83,,say_pos,Control,"<font color=""red"">Jonathan</font> said that Jayden rented a car.",
864,condition1,0.89,charley,,inform,high_prob,Charley lives in Mexico,0.804632352941177,ah_first,,19608,27,0.75,,inform_pos,Control,"<font color=""red"">Stephanie</font> informed Sam that Charley speaks Spanish.",
864,condition1,,olivia,,Polar,low_prob,Olivia has two small children,0.210592105263158,ah_first,,11560,28,0.33,,bare_pos,Critical,Olivia sleeps until noon.,
864,condition1,0.91,jackson,,know,low_prob,Jackson is obese,0.186013986013986,ah_first,,24880,29,0.77,,know_neg,Critical,"<font color=""red"">Jason</font> knows that Jackson didn't run 10 miles.",
1027,condition1,,,Mary,,,,,,,0,1,,bot_check,,,,
1027,condition1,,,Mary,,,,,,Mary,0,1,,bot_check,,,,
1027,condition1,0.98,grace,,say,low_prob,Grace hates her sister,0.24777027027027,ah_first,,38433,4,0.5,,say_pos,Control,"<font color=""red"">Jeffrey</font> said that Grace visited her sister.",
1027,condition1,0.49,zoe,,think,low_prob,Zoe is 5 years old,0.192108843537415,ah_first,,32278,5,0.01,,think_pos,Critical,"<font color=""red"">Brandon</font> thinks that Zoe calculated the tip.",
1027,condition1,,garage,,MC,neutral,Garages are used to store cars and other things,0,ah_first,,20929,6,0.99,,MC,Filler,Carl's kids were in the garage.,
1027,condition1,0.02,emily,,inform,high_prob,Emily has been saving for a year,0.561555555555556,ah_first,,40878,7,0.5,,inform_neg,Control,"<font color=""red"">Stephanie</font> informed Sam that Emily didn't buy a car yesterday.",
